395.634,40
396.629,40
397.629,40
398.632,40
399.635,40
400.635,40
402.126,40
403.126,40
404.129,40
405.133,39
406.133,39
407.132,39
408.123,39
409.126,39
410.129,39
411.12,39
412.12,39
413.124,39
414.119,39
415.122,39
416.125,39
417.124,39
418.116,39
419.119,39
420.115,39
421.115,39
422.118,39
423.122,39
424.113,39
425.116,39
426.111,39
427.119,39
428.111,39
429.11,39
430.109,39
431.113,39
432.104,39
433.108,39
434.111,39
435.103,39
436.103,39
437.107,39
438.606,39
439.605,39
440.609,39
441.6,39
442.599,39
443.599,39
444.599,39
445.598,39
446.602,39
447.601,39
448.596,39
449.599,39
450.602,39
451.593,39
452.593,39
453.592,39
454.592,39
455.591,39
456.59,39
457.59,39
458.59,39
459.593,39
460.588,39
461.588,39
462.591,39
463.586,39
464.59,39
465.586,39
466.585,39
467.585,39
468.588,39
469.58,39
470.579,39
471.582,39
472.586,39
473.577,39
474.577,39
475.58,39
476.583,39
477.575,39
478.579,39
479.582,39
480.574,39
481.573,39
482.572,39
483.575,39
484.579,39
485.57,39
486.573,39
487.577,39
488.576,39
489.568,39
490.567,39
491.571,39
492.575,39
493.575,39
494.566,39
495.574,39
496.565,39
497.568,39
498.564,39
499.563,39
500.571,39
501.562,39
502.561,39
503.556,39
504.559,39
505.563,39
506.554,39
507.558,39
508.558,39
509.553,39
510.556,39
511.559,39
512.551,39
513.55,39
514.554,39
515.557,39
516.557,39
517.557,39
518.548,39
519.548,39
520.554,39
521.555,39
522.547,39
523.555,39
524.554,39
525.545,39
526.553,39
527.544,39
528.544,39
529.544,38
530.543,39
531.542,39
532.542,39
533.546,38
534.541,39
535.545,38
536.54,38
537.543,38
538.538,38
539.534,38
540.533,38
541.532,38
542.532,38
543.536,38
544.54,38
545.539,38
546.53,38
547.529,38
548.533,38
549.537,38
550.528,38
551.532,38
552.531,38
553.535,38
554.526,38
555.53,38
556.533,38
557.532,38
558.523,38
559.531,38
560.522,38
561.525,38
562.528,38
563.52,38
564.528,38
565.519,38
566.527,38
567.518,38
568.518,38
569.517,38
570.525,38
571.517,38
572.516,38
573.524,38
574.515,38
575.511,38
576.511,38
577.514,38
578.517,38
579.509,38
580.512,38
582.012,38
583.015,38
584.007,38
585.007,38
586.01,38
587.014,38
588.005,38
589.01,38
590.012,38
591.004,38
592.007,38
593.011,38
594.003,38
595.006,38
596.009,38
597,38
598.008,38
598.999,38
600.003,38
601,38
602.003,38
603.006,38
603.997,38
604.997,38
605.996,38
606.995,38
607.995,38
608.994,38
610.002,38
610.989,38
611.988,38
612.987,38
613.986,38
614.99,38
615.994,38
616.985,38
617.992,38
618.983,38
619.983,38
620.983,38
621.982,38
622.982,38
623.982,38
624.985,38
625.985,38
626.98,38
627.98,38
628.983,38
629.979,38
630.978,38
631.978,38
632.981,38
633.986,38
634.977,38
635.984,38
636.976,38
637.975,38
638.974,38
639.974,38
640.974,38
641.973,38
642.972,38
643.971,38
644.971,38
645.971,38
646.966,38
647.97,38
648.973,38
649.964,38
650.968,38
651.971,38
652.963,38
653.967,38
654.97,38
655.962,38
656.965,38
657.968,38
658.96,38
659.96,38
660.964,38
661.963,38
662.967,38
663.959,38
664.958,38
665.965,38
666.956,38
667.96,38
668.956,38
669.955,38
670.958,38
671.962,38
672.953,38
673.952,37
674.955,38
675.954,38
676.95,38
677.954,38
678.949,38
679.953,38
680.948,38
681.948,38
682.947,38
683.946,37
684.946,38
685.945,37
686.945,37
687.944,37
688.947,37
689.938,37
690.942,37
691.941,37
692.945,37
693.936,37
694.94,37
695.943,37
696.938,37
697.938,37
698.938,37
699.941,37
700.932,37
701.931,37
702.935,37
703.938,37
704.929,37
705.928,37
706.927,37
707.935,37
708.926,37
709.925,37
710.929,37
711.924,37
712.932,37
713.923,37
714.931,37
715.922,37
716.921,37
717.921,37
718.92,37
719.923,37
720.915,37
721.918,37
722.921,37
723.921,37
724.913,37
725.916,37
726.918,37
727.91,37
728.913,37
729.916,37
730.912,37
731.916,37
732.907,37
733.91,37
734.914,37
735.906,37
736.905,37
737.905,37
738.905,37
739.904,37
740.911,37
741.911,37
742.902,37
743.909,37
744.904,37
745.9,37
746.9,37
747.9,37
748.904,37
749.899,37
750.898,37
751.897,37
752.905,37
753.896,37
754.9,37
755.896,37
756.9,37
757.899,37
758.89,37
759.889,37
760.893,37
761.897,37
762.889,37
763.889,37
764.895,37
765.894,37
766.886,37
767.889,37
768.893,37
769.884,37
770.89,37
771.881,37
772.885,37
773.888,37
774.88,37
775.879,37
776.886,37
777.878,37
778.878,37
779.877,37
780.881,37
781.878,37
782.875,37
783.879,37
784.874,37
785.874,37
786.873,37
787.872,37
788.872,37
789.872,37
790.876,37
791.866,37
792.866,37
793.865,37
794.869,37
795.864,37
796.864,37
797.872,37
798.867,37
799.863,37
800.867,37
801.866,37
802.869,37
803.861,37
804.864,37
805.864,37
806.863,37
807.867,37
808.866,37
809.865,37
810.856,37
811.86,37
812.864,37
813.855,37
814.854,37
815.853,37
816.857,37
817.86,37
818.852,37
819.852,37
820.851,37
821.851,37
822.854,37
823.861,37
824.849,37
825.844,37
826.843,37
827.843,37
828.846,37
829.85,37
830.841,37
831.841,37
832.84,36
833.839,36
834.838,37
835.838,37
836.837,37
837.845,37
838.836,37
839.836,37
840.84,37
841.839,37
842.835,36
843.834,37
844.838,36
845.833,36
846.832,36
847.839,36
848.831,37
849.83,37
850.833,36
851.836,36
852.828,37
853.832,37
854.827,37
855.827,36
856.831,36
857.826,37
858.826,37
859.826,36
860.825,36
861.829,36
862.821,36
863.82,36
864.824,36
865.824,36
866.827,36
867.823,36
868.826,36
869.817,36
870.817,36
871.821,36
872.82,36
873.823,36
874.815,36
875.815,36
876.818,36
877.818,36
878.817,36
879.817,36
880.82,36
881.811,36
882.811,36
883.81,36
884.814,36
885.813,36
886.817,36
887.808,36
888.808,36
889.809,36
890.807,36
891.806,36
892.81,36
893.805,36
894.804,36
895.803,36
896.803,36
897.806,36
898.798,36
899.797,36
900.797,36
901.801,36
902.804,36
903.795,36
904.799,36
905.802,36
906.794,36
907.794,36
908.798,36
909.801,36
910.801,36
911.801,36
912.792,36
913.796,36
914.8,36
915.791,36
916.79,36
917.794,36
918.797,36
919.789,36
920.793,36
921.796,36
922.787,36
923.791,36
924.794,36
925.786,36
926.785,36
927.784,36
928.788,36
929.783,36
930.783,36
931.783,36
932.778,36
933.777,36
934.777,36
935.78,36
936.784,36
937.775,36
938.774,36
939.773,36
940.773,36
941.773,36
942.774,36
943.776,36
944.779,36
945.771,36
946.775,36
947.778,36
948.769,36
949.772,36
950.776,36
951.776,36
952.767,36
953.77,36
954.774,36
955.765,36
956.764,36
957.764,36
958.772,36
959.767,36
960.771,36
961.762,36
962.77,36
963.761,36
964.764,36
965.768,36
966.759,36
967.759,36
968.754,36
969.757,36
970.76,36
971.752,36
972.755,36
973.755,36
974.754,36
975.757,36
976.749,36
977.749,36
978.748,36
979.751,36
980.755,36
981.747,36
982.75,36
983.75,36
984.753,36
985.744,36
986.752,36
987.743,36
988.742,36
989.746,36
990.742,36
991.745,36
992.745,36
993.741,36
994.744,36
995.739,36
996.739,36
997.742,36
998.746,36
999.737,36
1000.74,36
1001.74,36
1002.74,36
1003.74,36
1004.73,36
1005.73,36
1006.74,36
1007.74,36
1008.73,36
1009.74,36
1011.23,36
1012.23,36
1013.23,36
1014.23,36
1015.22,36
1016.22,36
1017.23,36
1018.23,36
1019.23,36
1020.23,36
1021.22,36
1022.22,36
1023.22,36
1024.22,36
1025.23,36
1026.23,36
1027.22,36
1028.22,36
1029.22,36
1030.22,36
1031.22,36
1032.22,36
1033.22,36
1034.21,36
1035.21,36
1036.21,36
1037.21,36
1038.21,36
1039.21,36
1040.21,36
1041.21,36
1042.21,36
1043.21,36
1044.21,36
1045.2,36
1046.2,36
1047.2,36
1048.2,36
1049.2,36
1050.2,36
1051.2,35
1052.2,35
1053.2,36
1054.2,35
1055.2,35
1056.2,35
1057.2,35
1058.19,35
1059.2,35
1060.2,35
1061.19,35
1062.19,35
1063.19,35
1064.19,35
1065.2,35
1066.2,35
1067.19,35
1068.19,35
1069.19,35
1070.19,35
1071.18,35
1072.18,35
1073.18,35
1074.18,35
1075.18,35
1076.19,35
1077.18,35
1078.18,35
1079.18,35
1080.17,35
1081.18,35
1082.18,35
1083.18,35
1084.18,35
1085.18,35
1086.18,35
1087.18,35
1088.17,35
1089.17,35
1090.18,35
1091.17,35
1092.17,35
1093.17,35
1094.17,35
1095.17,35
1096.16,35
1097.17,35
1098.16,35
1099.16,35
1100.16,35
1101.16,35
1102.16,35
1103.16,35
1104.17,35
1105.16,35
1106.16,35
1107.16,35
1108.17,35
1109.16,35
1110.16,35
1111.15,35
1112.16,35
1113.15,35
1114.15,35
1115.15,35
1116.15,35
1117.15,35
1118.15,35
1119.15,35
1120.15,35
1121.15,35
1122.15,35
1123.14,35
1124.15,35
1125.15,35
1126.15,35
1127.15,35
1128.15,35
1129.14,35
1130.15,35
1131.14,35
1132.14,35
1133.15,35
1134.14,35
1135.14,35
1136.14,35
1137.14,35
1138.13,35
1139.13,35
1140.13,35
1141.13,35
1142.13,35
1143.14,35
1144.13,35
1145.13,35
1146.13,35
1147.12,35
1148.12,35
1149.12,35
1150.12,35
1151.13,35
1152.13,35
1153.12,35
1154.12,35
1155.12,35
1156.12,35
1157.12,35
1158.12,35
1159.13,35
1160.13,35
1161.12,35
1162.12,35
1163.12,35
1164.12,35
1165.12,35
1166.12,35
1167.12,35
1168.11,35
1169.11,35
1170.11,35
1171.11,35
1172.11,35
1173.12,35
1174.11,35
1175.11,35
1176.11,35
1177.11,35
1178.11,35
1179.11,35
1180.11,35
1181.11,35
1182.11,35
1183.1,35
1184.11,35
1185.11,35
1186.1,35
1187.1,35
1188.1,35
1189.11,35
1190.1,35
1191.1,35
1192.1,35
1193.1,35
1194.1,35
1195.1,35
1196.1,35
1197.09,35
1198.1,35
1199.09,35
1200.1,35
1201.09,35
1202.09,35
1203.09,35
1204.1,35
1205.09,35
1206.09,35
1207.1,35
1208.09,35
1209.09,35
1210.09,35
1211.09,35
1212.09,35
1213.09,35
1214.08,35
1215.09,35
1216.08,35
1217.09,35
1218.08,35
1219.08,35
1220.08,35
1221.08,35
1222.08,35
1223.08,35
1224.08,35
1225.08,35
1226.07,35
1227.08,35
1228.08,35
1229.07,35
1230.07,35
1231.07,35
1232.08,35
1233.07,35
1234.07,35
1235.07,35
1236.08,35
1237.07,35
1238.07,35
1239.07,35
1240.07,35
1241.07,35
1242.07,35
1243.06,35
1244.06,35
1245.06,35
1246.07,35
1247.06,35
1248.06,35
1249.06,35
1250.06,35
1251.06,35
1252.06,35
1253.06,35
1254.06,35
1255.06,35
1256.05,35
1257.06,35
1258.06,35
1259.05,35
1260.05,35
1261.05,35
1262.06,35
1263.05,35
1264.05,35
1265.05,34
1266.04,35
1267.04,35
1268.05,35
1269.05,35
1270.04,35
1271.04,34
1272.05,34
1273.05,34
1274.04,35
1275.04,34
1276.05,34
1277.04,34
1278.04,34
1279.04,34
1280.04,34
1281.04,34
1282.04,34
1283.04,34
1284.03,34
1285.03,34
1286.03,34
1287.03,34
1288.03,34
1289.03,34
1290.03,34
1291.03,34
1292.03,34
1293.03,34
1294.03,34
1295.03,34
1296.03,34
1297.02,34
1298.03,34
1299.03,34
1300.03,34
1301.02,34
1302.02,34
1303.02,34
1304.02,34
1305.03,34
1306.02,34
1307.02,34
1308.02,34
1309.02,34
1310.02,34
1311.02,34
1312.02,34
1313.02,34
1314.01,34
1315.02,34
1316.02,34
1317.02,34
1318.01,34
1319.02,34
1320.01,34
1321.01,34
1322.01,34
1323.01,34
1324.01,34
1325.01,34
1326.01,34
1327.01,34
1328.01,34
1329.01,34
1330,34
1331,34
1332.01,34
1333.01,34
1334,34
1335,34
1336.01,34
1337.01,34
1338,34
1339,34
1340,34
1341,34
1342,34
1343,34
1344,34
1344.99,34
1346,34
1346.99,34
1347.99,34
1349,34
1349.99,34
1350.99,34
1351.99,34
1352.99,34
1353.99,34
1354.99,34
1356,34
1356.99,34
1357.99,34
1358.98,34
1359.98,34
1360.98,34
1361.98,34
1362.98,34
1363.98,34
1364.98,34
1365.98,34
1366.98,34
1367.98,34
1368.98,34
1369.98,34
1370.97,34
1371.98,34
1372.98,34
1373.97,34
1374.97,34
1375.98,34
1376.98,34
1377.97,34
1378.97,34
1379.98,34
1380.97,34
1381.97,34
1382.98,34
1383.97,34
1384.97,34
1385.97,34
1386.97,34
1387.96,34
1388.97,34
1389.96,34
1390.96,34
1391.96,34
1392.96,34
1393.96,34
1394.96,34
1395.96,34
1396.96,34
1397.96,34
1398.95,34
1399.95,34
1400.96,34
1401.96,34
1402.96,34
1403.96,34
1404.96,34
1405.95,34
1406.96,34
1407.95,34
1408.95,34
1409.95,34
1410.96,34
1411.95,34
1412.95,34
1413.95,34
1414.95,34
1415.95,34
1416.95,34
1417.94,34
1418.95,34
1419.95,34
1420.94,34
1421.95,34
1422.94,34
1423.94,34
1424.94,34
1425.95,34
1426.94,34
1427.94,34
1428.94,34
1429.94,34
1430.94,34
1431.93,34
1432.93,34
1433.94,34
1434.93,34
1435.93,34
1436.94,34
1437.93,34
1438.93,34
1439.94,34
1440.93,34
1441.93,34
1442.93,34
1443.93,34
1444.93,34
1445.92,34
1446.93,34
1447.93,34
1448.92,34
1449.92,34
1450.92,34
1451.92,34
1452.93,34
1453.92,34
1454.92,34
1455.93,34
1456.93,34
1457.92,34
1458.92,34
1459.92,34
1460.92,34
1461.91,34
1462.92,34
1463.91,34
1464.91,34
1465.91,34
1466.91,34
1467.91,34
1468.91,34
1469.91,34
1470.9,34
1471.91,34
1472.91,34
1473.9,34
1474.9,34
1475.91,34
1476.91,34
1477.9,34
1478.91,34
1479.91,34
1480.9,34
1481.9,34
1482.9,34
1483.9,34
1484.91,34
1485.9,34
1486.9,33
1487.9,33
1488.9,34
1489.89,33
1490.89,33
1491.9,33
1492.89,33
1493.9,33
1494.9,33
1495.9,34
1496.9,33
1497.89,33
1498.89,33
1499.9,33
1500.89,33
1501.89,33
1502.89,33
1503.89,33
1504.88,33
1505.88,33
1506.89,33
1507.88,34
1508.88,33
1509.89,34
1510.88,33
1511.88,34
1512.88,34
1513.89,34
1514.88,33
1515.88,33
1516.88,33
1517.88,33
1518.88,34
1519.88,33
1520.88,34
1521.87,33
1522.88,33
1523.88,33
1524.87,33
1525.87,33
1526.88,33
1527.88,33
1528.87,33
1529.87,33
1530.87,33
1531.87,33
1532.87,33
1533.87,33
1534.86,33
1535.87,33
1536.86,33
1537.86,33
1538.86,33
1539.86,33
1540.86,33
1541.86,33
1542.86,33
1543.86,33
1544.86,33
1545.85,33
1546.86,33
1547.86,33
1548.86,33
1549.86,33
1550.85,33
1551.85,33
1552.86,33
1553.85,33
1554.85,33
1555.86,33
1556.86,33
1557.85,33
1558.85,33
1559.85,33
1560.85,33
1561.85,33
1562.85,33
1563.85,33
1564.84,33
1565.84,33
1566.84,33
1567.84,33
1568.84,33
1569.84,33
1570.84,33
1571.84,33
1572.85,33
1573.84,33
1574.84,33
1575.85,33
1576.84,33
1577.84,33
1578.83,33
1579.83,33
1580.84,33
1581.84,33
1582.83,33
1583.83,33
1584.84,33
1585.83,33
1586.83,33
1587.83,33
1588.83,33
1589.83,33
1590.83,33
1591.83,33
1592.83,33
1593.83,33
1594.82,33
1595.83,33
1596.83,33
1597.82,33
1598.82,33
1599.82,33
1600.82,33
1601.83,33
1602.82,33
1603.82,33
1604.82,33
1605.82,33
1606.82,33
1607.81,33
1608.82,33
1609.81,33
1610.81,33
1611.81,33
1612.81,33
1613.81,33
1614.81,33
1615.8,33
1616.8,33
1617.8,33
1618.8,33
1619.81,33
1620.81,33
1621.8,33
1622.81,33
1623.81,33
1624.8,33
1625.8,33
1626.81,33
1627.8,33
1628.8,33
1629.8,33
1630.8,33
1631.8,33
1632.8,33
1633.79,33
1634.8,33
1635.8,33
1636.79,33
1637.8,33
1638.8,33
1639.79,33
1640.79,33
1641.79,33
1642.79,33
1643.79,33
1644.8,33
1645.79,33
1646.79,33
1647.78,33
1648.78,33
1649.79,33
1650.79,33
1651.79,33
1652.78,33
1653.78,33
1654.79,33
1655.78,33
1656.78,33
1657.78,33
1658.77,33
1659.77,33
1660.77,33
1661.78,33
1662.78,33
1663.77,33
1664.78,33
1665.77,33
1666.78,33
1667.77,33
1668.77,33
1669.78,33
1670.78,33
1671.77,33
1672.77,33
1673.77,33
1674.77,33
1675.77,33
1676.77,33
1677.76,33
1678.77,33
1679.76,33
1680.76,33
1681.76,33
1682.77,33
1683.76,33
1684.76,33
1685.76,33
1686.76,33
1687.75,33
1688.76,33
1689.76,33
1690.75,33
1691.75,33
1692.76,33
1693.75,33
1694.75,33
1695.76,33
1696.75,33
1697.75,33
1698.76,33
1699.76,33
1700.75,33
1701.75,33
1702.75,33
1703.75,33
1704.75,33
1705.74,33
1706.74,33
1707.74,33
1708.75,33
1709.75,33
1710.74,33
1711.75,33
1712.74,33
1713.75,33
1714.74,33
1715.74,33
1716.75,33
1717.74,33
1718.74,33
1719.74,33
1720.74,33
1721.74,33
1722.74,33
1723.73,33
1724.73,33
1725.73,33
1726.74,33
1727.73,33
1728.73,33
1729.73,33
1730.73,33
1731.74,33
1732.73,33
1733.73,33
1734.73,33
1735.73,33
1736.73,33
1737.72,33
1738.72,33
1739.72,33
1740.73,33
1741.72,33
1742.72,33
1743.73,33
1744.72,33
1745.72,33
1746.72,33
1747.72,33
1748.72,33
1749.73,33
1750.72,33
1751.72,33
1752.72,33
1753.72,33
1754.72,33
1755.72,33
1756.71,33
1757.71,33
1758.71,33
1759.71,33
1760.72,33
1761.71,33
1762.71,33
1763.71,33
1764.71,33
1765.72,33
1766.71,33
1767.71,33
1768.71,33
1769.72,33
1770.71,33
1771.71,33
1772.7,33
1773.71,33
1774.71,33
1775.7,33
1776.71,33
1777.71,33
1778.7,33
1779.71,33
1780.7,33
1781.7,33
1782.71,32
1783.7,33
1784.71,33
1785.7,33
1786.7,33
1787.7,33
1788.7,33
1789.69,33
1790.69,33
1791.69,33
1792.69,33
1793.69,33
1794.7,33
1795.69,33
1796.69,33
1797.69,33
1798.69,33
1799.69,33
1800.69,32
1801.69,32
1802.69,32
1803.68,32
1804.69,33
1805.69,33
1806.69,32
1807.69,32
1808.69,32
1809.68,32
1810.68,32
1811.69,32
1812.68,32
1813.68,32
1814.68,32
1815.68,32
1816.68,32
1817.68,32
1818.68,32
1819.68,32
1820.67,32
1821.67,32
1822.67,32
1823.67,32
1824.67,32
1825.67,32
1826.67,32
1827.67,32
1828.67,32
1829.66,32
1830.67,32
1831.66,32
1832.67,32
1833.67,32
1834.66,32
1835.66,32
1836.66,32
1837.67,32
1838.66,32
1839.66,32
1840.67,32
1841.66,32
1842.66,32
1843.67,32
1844.66,32
1845.66,32
1846.66,32
1847.66,32
1848.66,32
1849.66,32
1850.66,32
1851.66,32
1852.65,32
1853.65,32
1854.65,32
1855.66,32
1856.65,32
1857.65,32
1858.65,32
1859.65,32
1860.65,32
1861.65,32
1862.65,32
1863.65,32
1864.64,32
1865.65,32
1866.65,32
1867.64,32
1868.64,32
1869.65,32
1870.65,32
1871.64,32
1872.64,32
1873.64,32
1874.64,32
1875.64,32
1876.64,32
1877.63,32
1878.64,32
1879.64,32
1880.63,32
1881.64,32
1882.63,32
1883.64,32
1884.63,32
1885.63,32
1886.63,32
1887.63,32
1888.63,32
1889.63,32
1890.63,32
1891.62,32
1892.62,32
1893.63,32
1894.63,32
1895.62,32
1896.62,32
1897.62,32
1898.63,32
1899.62,32
1900.62,32
1901.62,32
1902.62,32
1903.62,32
1904.61,32
1905.62,32
1906.62,32
1907.61,32
1908.62,32
1909.62,32
1910.62,32
1911.62,32
1912.61,32
1913.61,32
1914.62,32
1915.62,32
1916.61,32
1917.61,32
1918.62,32
1919.61,32
1920.61,32
1921.61,32
1922.6,32
1923.61,32
1924.6,32
1925.6,32
1926.61,32
1927.6,32
1928.61,32
1929.6,32
1930.6,32
1931.6,32
1932.6,32
1933.6,32
1934.6,32
1935.6,32
1936.6,32
1937.6,32
1938.6,32
1939.59,32
1940.59,32
1941.59,32
1942.6,32
1943.6,32
1944.6,32
1945.59,32
1946.59,32
1947.59,32
1948.6,32
1949.59,32
1950.59,32
1951.59,32
1952.59,32
1953.59,32
1954.58,32
1955.59,32
1956.58,32
1957.59,32
1958.58,32
1959.58,32
1960.58,32
1961.58,32
1962.58,32
1963.57,32
1964.57,32
1965.57,32
1966.58,32
1967.57,32
1968.58,32
1969.57,32
1970.57,32
1971.58,32
1972.57,32
1973.57,32
1974.57,32
1975.56,32
1977.06,32
1978.07,32
1979.07,32
1980.57,32
1981.56,32
1982.56,32
1983.56,32
1984.56,32
1985.57,32
1986.56,32
1987.56,32
1988.57,32
1989.56,32
1990.56,32
1991.56,32
1992.56,32
1993.55,32
1994.56,32
1995.55,32
1996.55,32
1997.55,32
1998.55,32
1999.55,32
2000.55,32
2001.55,32
2002.55,32
2003.55,32
2004.55,32
2005.55,32
2006.55,32
2007.55,32
2008.55,32
2009.54,32
2010.55,32
2011.55,32
2012.54,32
2013.54,32
2014.54,32
2015.53,32
2016.54,32
2017.54,32
2018.53,32
2019.54,32
2020.53,32
2021.53,32
2022.53,32
2023.54,32
2024.53,32
2025.53,32
2026.53,32
2027.53,32
2028.54,32
2029.53,32
2030.53,32
2031.53,32
2032.52,32
2033.52,32
2034.52,32
2035.53,32
2036.52,32
2037.52,32
2038.53,32
2039.52,32
2040.53,32
2041.52,32
2042.52,32
2043.52,32
2044.52,32
2045.52,32
2046.52,32
